"Mês/Ano";"UF";"Município";"Zona";"Quantidade";"%";
"";"SP";"PARIQUERA-AÇU";"228";"15.058";"0,047"
"";"SP";"PARISI";"147";"2.180";"0,007"
"";"SP";"PATROCÍNIO PAULISTA";"85";"10.381";"0,032"
"";"SP";"PAULICÉIA";"175";"5.404";"0,017"
"";"SP";"PAULÍNIA";"323";"64.154";"0,200"
"";"SP";"PAULISTÂNIA";"7";"1.617";"0,005"
"";"SP";"PAULO DE FARIA";"164";"6.710";"0,021"
"";"SP";"PEDERNEIRAS";"86";"31.811";"0,099"
"";"SP";"PEDRA BELA";"298";"4.940";"0,015"
"";"SP";"PEDRANÓPOLIS";"302";"2.198";"0,007"
"";"SP";"PEDREGULHO";"155";"13.854";"0,043"
"";"SP";"PEDREIRA";"333";"32.590";"0,102"
"";"SP";"PEDRINHAS PAULISTA";"363";"2.763";"0,009"
"";"SP";"PEDRO DE TOLEDO";"295";"8.015";"0,025"
"";"SP";"PENÁPOLIS";"87";"45.788";"0,143"
"";"SP";"PEREIRA BARRETO";"88";"20.303";"0,063"
"";"SP";"PEREIRAS";"41";"6.762";"0,021"
"";"SP";"PERUÍBE";"295";"53.394";"0,167"
"";"SP";"PIACATU";"210";"4.479";"0,014"
"";"SP";"PIEDADE";"89";"40.395";"0,126"
"";"SP";"PILAR DO SUL";"89";"21.237";"0,066"
"";"SP";"PINDAMONHANGABA";"90";"109.291";"0,342"
"";"SP";"PINDORAMA";"179";"11.490";"0,036"
"";"SP";"PINHALZINHO";"298";"10.350";"0,032"
"";"SP";"PIQUEROBI";"117";"3.056";"0,010"
"";"SP";"PIQUETE";"337";"10.988";"0,034"
"";"SP";"PIRACAIA";"92";"21.339";"0,067"
"";"SP";"PIRACICABA";"93";"140.056";"0,438"
"";"SP";"PIRACICABA";"270";"139.303";"0,435"
"";"SP";"PIRAJU";"94";"23.128";"0,072"
"";"SP";"PIRAJUÍ";"95";"15.916";"0,050"
"";"SP";"PIRANGI";"76";"8.254";"0,026"
"";"SP";"PIRAPORA DO BOM JESUS";"386";"10.748";"0,034"
"";"SP";"PIRAPOZINHO";"261";"20.280";"0,063"
"";"SP";"PIRASSUNUNGA";"96";"26.636";"0,083"
"";"SP";"PIRASSUNUNGA";"311";"29.253";"0,091"
"";"SP";"PIRATININGA";"97";"8.864";"0,028"
"";"SP";"PITANGUEIRAS";"98";"26.223";"0,082"
"";"SP";"PLANALTO";"214";"4.011";"0,013"
"";"SP";"PLATINA";"83";"2.772";"0,009"
"";"SP";"POÁ";"219";"91.499";"0,286"
"";"SP";"POLONI";"77";"4.545";"0,014"
"";"SP";"POMPÉIA";"99";"15.653";"0,049"
"";"SP";"PONGAÍ";"95";"3.163";"0,010"
"";"SP";"PONTAL";"135";"27.916";"0,087"
"";"SP";"PONTALINDA";"152";"3.392";"0,011"
"";"SP";"PONTES GESTAL";"224";"2.399";"0,007"
"";"SP";"POPULINA";"233";"3.781";"0,012"
"";"SP";"PORANGABA";"140";"6.681";"0,021"
"";"SP";"PORTO FELIZ";"100";"38.705";"0,121"
"";"SP";"PORTO FERREIRA";"194";"40.543";"0,127"
"";"SP";"POTIM";"190";"11.562";"0,036"
"";"SP";"POTIRENDABA";"126";"12.725";"0,040"
"";"SP";"PRACINHA";"69";"1.500";"0,005"
"";"SP";"PRADÓPOLIS";"197";"13.540";"0,042"
"";"SP";"PRAIA GRANDE";"317";"95.434";"0,298"
"";"SP";"PRAIA GRANDE";"406";"96.712";"0,302"
"";"SP";"PRATÂNIA";"129";"4.322";"0,014"
"";"SP";"PRESIDENTE ALVES";"95";"3.412";"0,011"
"";"SP";"PRESIDENTE BERNARDES";"165";"11.351";"0,035"
"";"SP";"PRESIDENTE EPITÁCIO";"195";"31.852";"0,100"
"";"SP";"PRESIDENTE PRUDENTE";"101";"78.824";"0,246"
"";"SP";"PRESIDENTE PRUDENTE";"402";"87.224";"0,273"
"";"SP";"PRESIDENTE VENCESLAU";"102";"29.734";"0,093"
"";"SP";"PROMISSÃO";"103";"27.780";"0,087"
"";"SP";"QUADRA";"140";"2.960";"0,009"
"";"SP";"QUATÁ";"104";"10.427";"0,033"
"";"SP";"QUEIROZ";"99";"3.181";"0,010"
"";"SP";"QUELUZ";"105";"7.815";"0,024"
"";"SP";"QUINTANA";"99";"4.983";"0,016"
"";"SP";"RAFARD";"38";"7.490";"0,023"
"";"SP";"RANCHARIA";"106";"24.129";"0,075"
"";"SP";"REDENÇÃO DA SERRA";"314";"3.890";"0,012"
"";"SP";"REGENTE FEIJÓ";"167";"15.321";"0,048"
"";"SP";"REGINÓPOLIS";"95";"4.509";"0,014"
"";"SP";"REGISTRO";"172";"44.385";"0,139"
"";"SP";"RESTINGA";"240";"6.109";"0,019"
"";"SP";"RIBEIRA";"10";"2.977";"0,009"
"";"SP";"RIBEIRÃO BONITO";"107";"8.885";"0,028"
"";"SP";"RIBEIRÃO BRANCO";"53";"14.628";"0,046"
"";"SP";"RIBEIRÃO CORRENTE";"240";"3.887";"0,012"
"";"SP";"RIBEIRÃO DO SUL";"313";"3.813";"0,012"
"";"SP";"RIBEIRÃO DOS ÍNDIOS";"117";"2.071";"0,006"
"";"SP";"RIBEIRÃO GRANDE";"37";"6.713";"0,021"
"";"SP";"RIBEIRÃO PIRES";"183";"64.614";"0,202"
"";"SP";"RIBEIRÃO PIRES";"382";"24.335";"0,076"
"";"SP";"RIBEIRÃO PRETO";"108";"41.352";"0,129"
"";"SP";"RIBEIRÃO PRETO";"265";"37.589";"0,117"
"";"SP";"RIBEIRÃO PRETO";"266";"97.064";"0,303"
"";"SP";"RIBEIRÃO PRETO";"293";"70.490";"0,220"
"";"SP";"RIBEIRÃO PRETO";"305";"85.302";"0,267"
"";"SP";"RIBEIRÃO PRETO";"322";"98.287";"0,307"
"";"SP";"RIFAINA";"155";"4.186";"0,013"
"";"SP";"RINCÃO";"239";"7.941";"0,025"
"";"SP";"RINÓPOLIS";"184";"7.714";"0,024"
"";"SP";"RIO CLARO";"110";"76.251";"0,238"
"";"SP";"RIO CLARO";"288";"65.921";"0,206"
"";"SP";"RIO DAS PEDRAS";"244";"24.351";"0,076"
"";"SP";"RIO GRANDE DA SERRA";"382";"33.647";"0,105"
"";"SP";"RIOLÂNDIA";"164";"7.278";"0,023"
"";"SP";"RIVERSUL";"56";"4.798";"0,015"
"";"SP";"ROSANA";"330";"16.652";"0,052"
"";"SP";"ROSEIRA";"190";"7.814";"0,024"
"";"SP";"RUBIÁCEA";"151";"2.472";"0,008"
"";"SP";"RUBINÉIA";"187";"2.742";"0,009"
"";"SP";"SABINO";"297";"4.832";"0,015"
"";"SP";"SAGRES";"163";"2.036";"0,006"
"";"SP";"SALES";"207";"4.606";"0,014"
"";"SP";"SALES OLIVEIRA";"235";"7.589";"0,024"
"";"SP";"SALESÓPOLIS";"112";"14.704";"0,046"
"";"SP";"SALMOURÃO";"163";"3.909";"0,012"
"";"SP";"SALTINHO";"270";"6.121";"0,019"
"";"SP";"SALTO";"221";"83.952";"0,262"
"";"SP";"SALTO DE PIRAPORA";"294";"28.824";"0,090"
"";"SP";"SALTO GRANDE";"313";"6.863";"0,021"
"";"SP";"SANDOVALINA";"261";"3.457";"0,011"
"";"SP";"SANTA ADÉLIA";"111";"11.881";"0,037"
"";"SP";"SANTA ALBERTINA";"152";"4.806";"0,015"
"";"SP";"SANTA BÁRBARA D'OESTE";"186";"137.155";"0,429"
"";"SP";"SANTA BRANCA";"112";"12.102";"0,038"
"";"SP";"SANTA CLARA D'OESTE";"187";"2.112";"0,007"
"";"SP";"SANTA CRUZ DA CONCEIÇÃO";"188";"3.522";"0,011"
"";"SP";"SANTA CRUZ DA ESPERANÇA";"32";"1.911";"0,006"
"";"SP";"SANTA CRUZ DAS PALMEIRAS";"113";"22.897";"0,072"
"";"SP";"SANTA CRUZ DO RIO PARDO";"114";"33.925";"0,106"
"";"SP";"SANTA ERNESTINA";"139";"5.064";"0,016"
"";"SP";"SANTA FÉ DO SUL";"187";"24.469";"0,076"
"";"SP";"SANTA GERTRUDES";"245";"14.810";"0,046"
"";"SP";"SANTA ISABEL";"115";"39.458";"0,123"
"";"SP";"SANTA LÚCIA";"239";"8.014";"0,025"
"";"SP";"SANTA MARIA DA SERRA";"130";"3.926";"0,012"
"";"SP";"SANTA MERCEDES";"175";"2.631";"0,008"
"";"SP";"SANTA RITA DO PASSA QUATRO";"116";"21.617";"0,068"
"";"SP";"SANTA RITA D'OESTE";"187";"2.399";"0,007"
"";"SP";"SANTA ROSA DE VITERBO";"173";"19.367";"0,061"
"";"SP";"SANTA SALETE";"152";"1.557";"0,005"
"";"SP";"SANTANA DA PONTE PENSA";"187";"1.568";"0,005"
"";"SP";"SANTANA DE PARNAÍBA";"386";"74.600";"0,233"
"";"SP";"SANTO ANASTÁCIO";"117";"17.154";"0,054"
"";"SP";"SANTO ANDRÉ";"156";"22.445";"0,070"
"";"SP";"SANTO ANDRÉ";"262";"83.764";"0,262"
"";"SP";"SANTO ANDRÉ";"263";"62.778";"0,196"
"";"SP";"SANTO ANDRÉ";"264";"39.412";"0,123"
"";"SP";"SANTO ANDRÉ";"306";"32.650";"0,102"
"";"SP";"SANTO ANDRÉ";"307";"84.569";"0,264"
"";"SP";"SANTO ANDRÉ";"308";"43.393";"0,136"
"";"SP";"SANTO ANDRÉ";"309";"42.274";"0,132"
"";"SP";"SANTO ANDRÉ";"321";"52.796";"0,165"
"";"SP";"SANTO ANDRÉ";"383";"97.702";"0,305"
"";"SP";"SANTO ANTÔNIO DA ALEGRIA";"202";"5.888";"0,018"
"";"SP";"SANTO ANTÔNIO DE POSSE";"333";"16.080";"0,050"
"";"SP";"SANTO ANTÔNIO DO ARACANGUÁ";"299";"6.061";"0,019"
"";"SP";"SANTO ANTÔNIO DO JARDIM";"91";"5.485";"0,017"
"";"SP";"SANTO ANTÔNIO DO PINHAL";"120";"6.018";"0,019"
"";"SP";"SANTO EXPEDITO";"182";"2.668";"0,008"
"";"SP";"SANTÓPOLIS DO AGUAPEÍ";"25";"3.350";"0,010"
"";"SP";"SANTOS";"118";"110.822";"0,346"
"";"SP";"SANTOS";"272";"108.897";"0,340"
"";"SP";"SANTOS";"273";"115.581";"0,361"
"";"SP";"SÃO BENTO DO SAPUCAÍ";"120";"8.935";"0,028"
"";"SP";"SÃO BERNARDO DO CAMPO";"174";"131.581";"0,411"
"";"SP";"SÃO BERNARDO DO CAMPO";"283";"74.216";"0,232"
"";"SP";"SÃO BERNARDO DO CAMPO";"284";"83.163";"0,260"
"";"SP";"SÃO BERNARDO DO CAMPO";"296";"101.627";"0,318"
"";"SP";"SÃO BERNARDO DO CAMPO";"409";"123.922";"0,387"
"";"SP";"SÃO BERNARDO DO CAMPO";"414";"80.189";"0,251"
"";"SP";"SÃO CAETANO DO SUL";"166";"56.740";"0,177"
"";"SP";"SÃO CAETANO DO SUL";"269";"67.550";"0,211"
"";"SP";"SÃO CARLOS";"121";"95.976";"0,300"
"";"SP";"SÃO CARLOS";"410";"78.728";"0,246"
"";"SP";"SÃO FRANCISCO";"232";"2.608";"0,008"
"";"SP";"SÃO JOÃO DA BOA VISTA";"122";"67.154";"0,210"
"";"SP";"SÃO JOÃO DAS DUAS PONTES";"233";"2.409";"0,008"
"";"SP";"SÃO JOÃO DE IRACEMA";"168";"1.655";"0,005"
"";"SP";"SÃO JOÃO DO PAU D'ALHO";"175";"1.891";"0,006"
"";"SP";"SÃO JOAQUIM DA BARRA";"123";"36.004";"0,113"
"";"SP";"SÃO JOSÉ DA BELA VISTA";"240";"7.213";"0,023"
"";"SP";"SÃO JOSÉ DO BARREIRO";"18";"3.555";"0,011"
"";"SP";"SÃO JOSÉ DO RIO PARDO";"124";"41.619";"0,130"
"";"SP";"SÃO JOSÉ DO RIO PRETO";"125";"29.072";"0,091"
"";"SP";"SÃO JOSÉ DO RIO PRETO";"267";"135.725";"0,424"
"";"SP";"SÃO JOSÉ DO RIO PRETO";"268";"81.099";"0,253"
"";"SP";"SÃO JOSÉ DO RIO PRETO";"312";"66.675";"0,208"
"";"SP";"SÃO JOSÉ DOS CAMPOS";"127";"114.825";"0,359"
"";"SP";"SÃO JOSÉ DOS CAMPOS";"282";"74.836";"0,234"
"";"SP";"SÃO JOSÉ DOS CAMPOS";"411";"129.413";"0,404"
"";"SP";"SÃO JOSÉ DOS CAMPOS";"412";"154.938";"0,484"
"";"SP";"SÃO LOURENÇO DA SERRA";"201";"11.040";"0,035"
"";"SP";"SÃO LUÍS DO PARAITINGA";"128";"9.764";"0,031"
"";"SP";"SÃO MANUEL";"129";"30.607";"0,096"
"";"SP";"SÃO MIGUEL ARCANJO";"318";"24.696";"0,077"
"";"SP";"SÃO PAULO";"1";"169.490";"0,530"
"";"SP";"SÃO PAULO";"2";"174.524";"0,545"
"";"SP";"SÃO PAULO";"3";"82.166";"0,257"
"";"SP";"SÃO PAULO";"4";"162.101";"0,507"
"";"SP";"SÃO PAULO";"5";"126.859";"0,396"
"";"SP";"SÃO PAULO";"6";"156.973";"0,491"
"";"SP";"SÃO PAULO";"20";"138.605";"0,433"
"";"SP";"SÃO PAULO";"246";"120.202";"0,376"
"";"SP";"SÃO PAULO";"247";"113.853";"0,356"
"";"SP";"SÃO PAULO";"248";"151.873";"0,475"
"";"SP";"SÃO PAULO";"249";"121.994";"0,381"
"";"SP";"SÃO PAULO";"250";"165.773";"0,518"
"";"SP";"SÃO PAULO";"251";"117.366";"0,367"
"";"SP";"SÃO PAULO";"252";"117.859";"0,368"
"";"SP";"SÃO PAULO";"253";"220.124";"0,688"
"";"SP";"SÃO PAULO";"254";"160.020";"0,500"
"";"SP";"SÃO PAULO";"255";"192.665";"0,602"
"";"SP";"SÃO PAULO";"256";"174.178";"0,544"
"";"SP";"SÃO PAULO";"257";"182.176";"0,569"
"";"SP";"SÃO PAULO";"258";"193.116";"0,604"
"";"SP";"SÃO PAULO";"259";"150.990";"0,472"
"";"SP";"SÃO PAULO";"260";"182.567";"0,571"
"";"SP";"SÃO PAULO";"280";"170.848";"0,534"
"";"SP";"SÃO PAULO";"320";"183.658";"0,574"
"";"SP";"SÃO PAULO";"325";"103.360";"0,323"
"";"SP";"SÃO PAULO";"326";"109.833";"0,343"
"";"SP";"SÃO PAULO";"327";"117.914";"0,368"
"";"SP";"SÃO PAULO";"328";"157.123";"0,491"
"";"SP";"SÃO PAULO";"346";"134.377";"0,420"
"";"SP";"SÃO PAULO";"347";"169.793";"0,531"
"";"SP";"SÃO PAULO";"348";"104.431";"0,326"
"";"SP";"SÃO PAULO";"349";"126.177";"0,394"
"";"SP";"SÃO PAULO";"350";"135.661";"0,424"
"";"SP";"SÃO PAULO";"351";"133.526";"0,417"
"";"SP";"SÃO PAULO";"352";"197.734";"0,618"
"";"SP";"SÃO PAULO";"353";"161.501";"0,505"
"";"SP";"SÃO PAULO";"371";"182.501";"0,570"
"";"SP";"SÃO PAULO";"372";"243.981";"0,762"
"";"SP";"SÃO PAULO";"373";"132.220";"0,413"
"";"SP";"SÃO PAULO";"374";"227.448";"0,711"
"";"SP";"SÃO PAULO";"375";"237.071";"0,741"
"";"SP";"SÃO PAULO";"376";"230.693";"0,721"
"";"SP";"SÃO PAULO";"381";"202.354";"0,632"
"";"SP";"SÃO PAULO";"389";"160.947";"0,503"
"";"SP";"SÃO PAULO";"390";"114.206";"0,357"
"";"SP";"SÃO PAULO";"392";"122.922";"0,384"
"";"SP";"SÃO PAULO";"397";"146.569";"0,458"
"";"SP";"SÃO PAULO";"398";"98.698";"0,308"
"";"SP";"SÃO PAULO";"403";"90.987";"0,284"
"";"SP";"SÃO PAULO";"404";"164.161";"0,513"
"";"SP";"SÃO PAULO";"405";"100.171";"0,313"
"";"SP";"SÃO PAULO";"408";"137.987";"0,431"
"";"SP";"SÃO PAULO";"413";"132.776";"0,415"
"";"SP";"SÃO PAULO";"417";"114.938";"0,359"
"";"SP";"SÃO PAULO";"418";"170.995";"0,534"
"";"SP";"SÃO PAULO";"420";"123.938";"0,387"
"";"SP";"SÃO PAULO";"421";"133.752";"0,418"
"";"SP";"SÃO PAULO";"422";"131.681";"0,412"
"";"SP";"SÃO PEDRO";"130";"22.712";"0,071"
"";"SP";"SÃO PEDRO DO TURVO";"114";"5.478";"0,017"
"";"SP";"SÃO ROQUE";"131";"57.489";"0,180"
"";"SP";"SÃO SEBASTIÃO";"132";"56.978";"0,178"
"";"SP";"SÃO SEBASTIÃO DA GRAMA";"366";"9.577";"0,030"
"";"SP";"SÃO SIMÃO";"133";"11.803";"0,037"
"";"SP";"SÃO VICENTE";"177";"99.571";"0,311"
"";"SP";"SÃO VICENTE";"340";"155.145";"0,485"
"";"SP";"SARAPUÍ";"52";"7.081";"0,022"
"";"SP";"SARUTAIÁ";"94";"3.269";"0,010"
"";"SP";"SEBASTIANÓPOLIS DO SUL";"77";"2.909";"0,009"
"";"SP";"SERRA AZUL";"193";"6.801";"0,021"
"";"SP";"SERRA NEGRA";"134";"22.003";"0,069"
"";"SP";"SERRANA";"109";"30.572";"0,096"
"";"SP";"SERTÃOZINHO";"135";"87.240";"0,273"
"";"SP";"SETE BARRAS";"172";"11.323";"0,035"
"";"SP";"SEVERÍNIA";"80";"12.429";"0,039"
"";"SP";"SILVEIRAS";"145";"5.271";"0,016"
"";"SP";"SOCORRO";"136";"29.123";"0,091"
"";"SP";"SOROCABA";"137";"54.768";"0,171"
"";"SP";"SOROCABA";"271";"84.829";"0,265"
"";"SP";"SOROCABA";"342";"79.870";"0,250"
"";"SP";"SOROCABA";"343";"73.985";"0,231"
"";"SP";"SOROCABA";"356";"51.687";"0,162"
"";"SP";"SOROCABA";"357";"101.182";"0,316"
"";"SP";"SUD MENNUCCI";"88";"6.272";"0,020"
"";"SP";"SUMARÉ";"230";"67.508";"0,211"
"";"SP";"SUMARÉ";"362";"104.041";"0,325"
"";"SP";"SUZANÁPOLIS";"88";"2.831";"0,009"
"";"SP";"SUZANO";"181";"108.957";"0,341"
"";"SP";"SUZANO";"415";"94.919";"0,297"
"";"SP";"TABAPUÃ";"179";"9.077";"0,028"
"";"SP";"TABATINGA";"49";"11.773";"0,037"
"";"SP";"TABOÃO DA SERRA";"324";"88.417";"0,276"
"";"SP";"TABOÃO DA SERRA";"416";"110.223";"0,344"
"";"SP";"TACIBA";"167";"5.067";"0,016"
"";"SP";"TAGUAÍ";"234";"8.512";"0,027"
"";"SP";"TAIAÇU";"61";"4.750";"0,015"
"";"SP";"TAIÚVA";"61";"4.777";"0,015"
"";"SP";"TAMBAÚ";"198";"17.323";"0,054"
"";"SP";"TANABI";"138";"20.149";"0,063"
"";"SP";"TAPIRAÍ";"89";"6.568";"0,021"
"";"SP";"TAPIRATIBA";"30";"10.400";"0,033"
"";"SP";"TAQUARAL";"98";"2.254";"0,007"
"";"SP";"TAQUARITINGA";"139";"40.297";"0,126"
"";"SP";"TAQUARITUBA";"236";"18.620";"0,058"
"";"SP";"TAQUARIVAÍ";"53";"4.763";"0,015"
"";"SP";"TARABAI";"261";"5.516";"0,017"
"";"SP";"TARUMÃ";"15";"10.717";"0,033"
"";"SP";"TATUÍ";"140";"82.041";"0,256"
"";"SP";"TAUBATÉ";"141";"90.443";"0,283"
"";"SP";"TAUBATÉ";"407";"129.467";"0,405"
"";"SP";"TEJUPÁ";"94";"4.094";"0,013"
"";"SP";"TEODORO SAMPAIO";"330";"16.758";"0,052"
"";"SP";"TERRA ROXA";"203";"6.949";"0,022"
"";"SP";"TIETÊ";"142";"28.260";"0,088"
"";"SP";"TIMBURI";"94";"2.497";"0,008"
"";"SP";"TORRE DE PEDRA";"140";"2.628";"0,008"
"";"SP";"TORRINHA";"28";"7.374";"0,023"
"";"SP";"TRABIJU";"107";"1.509";"0,005"
"";"SP";"TREMEMBÉ";"314";"24.640";"0,077"
"";"SP";"TRÊS FRONTEIRAS";"187";"4.868";"0,015"
"";"SP";"TUIUTI";"298";"5.091";"0,016"
"";"SP";"TUPÃ";"143";"50.952";"0,159"
"";"SP";"TUPI PAULISTA";"175";"11.022";"0,034"
"";"SP";"TURIÚBA";"214";"1.685";"0,005"
"";"SP";"TURMALINA";"233";"1.940";"0,006"
"";"SP";"UBARANA";"64";"4.412";"0,014"
"";"SP";"UBATUBA";"144";"62.577";"0,196"
"";"SP";"UBIRAJARA";"159";"3.606";"0,011"
"";"SP";"UCHOA";"126";"8.008";"0,025"
"";"SP";"UNIÃO PAULISTA";"77";"1.810";"0,006"
"";"SP";"URÂNIA";"152";"6.665";"0,021"
"";"SP";"URU";"95";"1.462";"0,005"
"";"SP";"URUPÊS";"207";"10.522";"0,033"
"";"SP";"VALENTIM GENTIL";"147";"9.072";"0,028"
"";"SP";"VALINHOS";"34";"84.753";"0,265"
"";"SP";"VALPARAÍSO";"146";"15.869";"0,050"
"";"SP";"VARGEM";"298";"7.053";"0,022"
"";"SP";"VARGEM GRANDE DO SUL";"229";"30.472";"0,095"
"";"SP";"VARGEM GRANDE PAULISTA";"286";"34.054";"0,106"
"";"SP";"VÁRZEA PAULISTA";"242";"82.743";"0,259"
"";"SP";"VERA CRUZ";"180";"8.809";"0,028"
"";"SP";"VINHEDO";"345";"50.816";"0,159"
"";"SP";"VIRADOURO";"203";"13.927";"0,044"
"";"SP";"VISTA ALEGRE DO ALTO";"76";"5.187";"0,016"
"";"SP";"VITÓRIA BRASIL";"152";"1.572";"0,005"
"";"SP";"VOTORANTIM";"220";"85.129";"0,266"
"";"SP";"VOTUPORANGA";"147";"68.716";"0,215"
"";"SP";"ZACARIAS";"214";"2.376";"0,007"
"Mês/Ano Total:";"";"";"";"31.998.432";""
"Total Geral";"";"";"";"31.998.432";""
